R=1," Q=[0.1, 0.01, 0, 0.01, 0.01, 0, 0, 0, 0.1]"," MassCenterhAndb=[0.5195, 0.4964]",Description = try P 5 no delay no predictor no D
Time,Calculation Time,Measured Velocity,Phi,Delta,Phi Dot,Control Input,a_x,ay,az,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k
0.13907,0.00381,0.00000,-0.03409,0.03275,0.00544,0.00000,0.21069,0.08863,0.97765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.09412,0.01851,0.00000
0.14950,0.00405,0.00000,-0.03228,0.03275,0.00650,0.00000,0.21301,0.08699,0.97801,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.08765,0.01716,0.00000
0.15947,0.00385,0.00000,-0.03039,0.03275,0.00513,0.00000,0.21338,0.09077,0.97862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07873,0.01522,0.00000
0.16980,0.00399,0.00000,-0.02854,0.03275,0.00223,0.00000,0.21234,0.09235,0.97917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06866,0.01298,0.00000
0.18009,0.00410,0.00000,-0.02662,0.03275,0.00162,0.00000,0.21417,0.09595,0.97948,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06028,0.01118,0.00000
0.19048,0.00430,0.00000,-0.02473,0.03275,0.00528,0.00000,0.21246,0.09662,0.98106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05576,0.01032,0.00000
0.20023,0.00387,0.00000,-0.02279,0.03275,0.00788,0.00000,0.21667,0.09882,0.97935,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05013,0.00920,0.00000
0.21081,0.00427,0.00000,-0.02115,0.03275,0.00986,0.00000,0.21478,0.09443,0.97868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.04514,0.00820,0.00000
0.22056,0.00384,0.00000,-0.01965,0.03275,0.00971,0.00000,0.21545,0.09315,0.97801,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03890,0.00686,0.00000
0.23118,0.00428,0.00000,-0.01806,0.03275,0.01322,0.00000,0.21631,0.09577,0.97881,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03548,0.00624,0.00000
0.24085,0.00376,0.00000,-0.01652,0.03275,0.01261,0.00000,0.21704,0.09668,0.97734,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02865,0.00476,0.00000
0.25146,0.00419,0.00000,-0.01529,0.03275,0.00986,0.00000,0.21875,0.09217,0.97698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02125,0.00310,0.00000
0.26126,0.00381,0.00000,-0.01421,0.03275,0.01215,0.00000,0.22265,0.09058,0.97850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01880,0.00265,0.00000
0.27191,0.00429,0.00000,-0.01261,0.03275,0.01215,0.00000,0.22448,0.10157,0.97356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01227,0.00125,0.00000
0.28160,0.00378,0.00000,-0.01013,0.03275,0.01368,0.00000,0.22729,0.12035,0.97203,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00349,-0.00057,0.00000
0.29232,0.00429,0.00000,-0.00753,0.03275,0.01414,0.00000,0.23583,0.12615,0.97606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00672,-0.00274,0.00000
0.30185,0.00364,0.00000,-0.00511,0.03277,0.01948,0.00000,0.24827,0.12383,0.97191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01198,-0.00370,0.00000
0.31263,0.00424,0.00000,-0.00404,0.03283,0.02926,0.00000,0.24089,0.09894,0.99698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00794,-0.00254,0.00000
0.32175,0.00301,0.00000,-0.00330,0.03297,0.02773,0.00000,0.23387,0.09412,0.99582,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01251,-0.00357,0.00000
0.33291,0.00404,0.00000,-0.00293,0.03317,0.02529,0.00000,0.23863,0.08711,0.99430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01643,-0.00450,0.00000
0.34289,0.00384,0.00000,-0.00278,0.03337,0.02498,0.00000,0.23827,0.08381,1.00998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01760,-0.00477,0.00000
0.35301,0.00378,0.00000,-0.00266,0.03354,0.01735,0.00000,0.23040,0.08430,0.99808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02501,-0.00659,0.00000
0.36369,0.00428,0.00000,-0.00222,0.03368,0.00513,0.00000,0.23747,0.09235,0.98558,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03765,-0.00966,0.00000
0.37306,0.00347,0.00000,-0.00176,0.03391,-0.00602,0.00000,0.23137,0.09333,0.96386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04959,-0.01256,0.00000
0.38393,0.00415,0.00000,-0.00070,0.03436,-0.00968,0.00000,0.22698,0.10529,0.95130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05780,-0.01445,0.00000
0.39369,0.00364,0.00000,-0.00053,0.03501,-0.01258,0.00000,0.21411,0.08754,0.93714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06201,-0.01547,0.00000
0.40447,0.00424,0.00000,-0.00036,0.03583,-0.01304,0.00000,0.22064,0.08796,0.93354,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06437,-0.01603,0.00000
0.41429,0.00389,0.00000,0.00098,0.03651,-0.01167,0.00000,0.18410,0.11078,0.94654,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06968,-0.01715,0.00000
0.42411,0.00353,0.00000,0.00180,0.03719,-0.00831,0.00000,0.20703,0.10193,0.94764,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07112,-0.01740,0.00000
0.43462,0.00387,0.00000,0.00206,0.03787,-0.01243,0.00000,0.17806,0.09418,0.97057,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07679,-0.01877,0.00000
0.44513,0.00420,0.00000,0.00117,0.03863,-0.01747,0.00000,0.18635,0.07363,0.98155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07870,-0.01937,0.00000
0.45518,0.00405,0.00000,0.00263,0.03943,-0.01839,0.00000,0.20057,0.12151,0.99052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08666,-0.02114,0.00000
0.46562,0.00431,0.00000,0.00024,0.04033,-0.01656,0.00000,0.20972,0.04508,1.00089,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07672,-0.01901,0.00000
0.47499,0.00351,0.00000,0.00116,0.04124,-0.02114,0.00000,0.23003,0.11261,1.01101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08583,-0.02114,0.00000
0.48588,0.00421,0.00000,0.00181,0.04220,-0.02205,0.00000,0.22668,0.10895,1.01431,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09073,-0.02226,0.00000
0.49565,0.00380,0.00000,0.00260,0.04299,-0.01915,0.00000,0.20203,0.11090,1.01217,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09265,-0.02263,0.00000
0.50630,0.00421,0.00000,0.00434,0.04384,-0.01717,0.00000,0.19880,0.13115,1.01193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09929,-0.02403,0.00000
0.51611,0.00383,0.00000,0.00441,0.04460,-0.01396,0.00000,0.20100,0.09589,0.99473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09795,-0.02369,0.00000
0.52579,0.00333,0.00000,0.00427,0.04531,-0.00816,0.00000,0.18440,0.08577,0.94300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09343,-0.02258,0.00000
0.53557,0.00297,0.00000,0.00503,0.04591,-0.00449,0.00000,0.17233,0.10059,0.93013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09421,-0.02267,0.00000
0.54765,0.00425,0.00000,0.00530,0.04650,-0.00296,0.00000,0.16336,0.09205,0.93220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09490,-0.02280,0.00000
0.55758,0.00399,0.00000,0.00633,0.04693,-0.00113,0.00000,0.15390,0.10638,0.93385,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09815,-0.02346,0.00000
0.56801,0.00425,0.00000,0.00674,0.04735,-0.00006,0.00000,0.19990,0.09870,0.95904,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09956,-0.02375,0.00000
0.57740,0.00335,0.00000,0.00700,0.04775,0.00269,0.00000,0.20929,0.09748,0.97807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09880,-0.02353,0.00000
0.58845,0.00422,0.00000,0.00688,0.04811,0.00299,0.00000,0.22112,0.09284,1.00699,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09862,-0.02350,0.00000
0.59989,0.00448,0.00000,0.00711,0.04840,-0.00128,0.00000,0.20093,0.10205,1.02327,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10371,-0.02473,0.00000
0.60941,0.00381,0.00000,0.00605,0.04860,-0.00434,0.00000,0.20600,0.07668,1.03456,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10236,-0.02454,0.00000
0.61992,0.00414,0.00000,0.00606,0.04874,-0.01090,0.00000,0.23076,0.09900,1.02401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10830,-0.02602,0.00000
0.62944,0.00334,0.00000,0.00627,0.04885,-0.01442,0.00000,0.22954,0.10169,1.00107,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11239,-0.02700,0.00000
0.64065,0.00436,0.00000,0.00708,0.04891,-0.01625,0.00000,0.22381,0.11248,0.97685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11739,-0.02813,0.00000
0.65032,0.00386,0.00000,0.00643,0.04894,-0.01289,0.00000,0.20252,0.08095,0.96099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11186,-0.02685,0.00000
0.66095,0.00431,0.00000,0.00604,0.04894,-0.01289,0.00000,0.18983,0.08369,0.94117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11025,-0.02650,0.00000
0.67067,0.00384,0.00000,0.00682,0.04894,-0.01610,0.00000,0.19794,0.10681,0.94135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11626,-0.02789,0.00000
0.68121,0.00421,0.00000,0.00795,0.04894,-0.01808,0.00000,0.19679,0.11499,0.94526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12259,-0.02930,0.00000
0.69100,0.00381,0.00000,0.00811,0.04894,-0.01625,0.00000,0.19868,0.09913,0.96575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12165,-0.02904,0.00000
0.70166,0.00429,0.00000,0.00713,0.04894,-0.01381,0.00000,0.18660,0.07601,0.96606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11552,-0.02766,0.00000
0.71151,0.00380,0.00000,0.00680,0.04894,-0.01762,0.00000,0.20722,0.08955,0.97508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11749,-0.02819,0.00000
0.72232,0.00442,0.00000,0.00557,0.04894,-0.01915,0.00000,0.22942,0.07460,1.01120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11380,-0.02745,0.00000
0.73159,0.00352,0.00000,0.00621,0.04894,-0.02419,0.00000,0.24992,0.11407,1.01742,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12078,-0.02910,0.00000
0.74104,0.00282,0.00000,0.00599,0.04894,-0.02297,0.00000,0.23223,0.09595,1.01553,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11885,-0.02865,0.00000
0.75220,0.00380,0.00000,0.00547,0.04894,-0.01976,0.00000,0.23137,0.08796,0.99869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11394,-0.02750,0.00000
0.76281,0.00423,0.00000,0.00466,0.04894,-0.02175,0.00000,0.25120,0.08046,0.97935,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11235,-0.02722,0.00000
0.77257,0.00381,0.00000,0.00571,0.04894,-0.02602,0.00000,0.23607,0.11511,0.95685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12036,-0.02906,0.00000
0.78248,0.00354,0.00000,0.00625,0.04894,-0.02633,0.00000,0.21606,0.10510,0.95252,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12284,-0.02960,0.00000
0.79294,0.00382,0.00000,0.00608,0.04894,-0.01991,0.00000,0.24424,0.09132,0.95288,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11653,-0.02806,0.00000
0.80350,0.00420,0.00000,0.00668,0.04894,-0.02098,0.00000,0.23680,0.10608,0.94715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11995,-0.02882,0.00000
0.81328,0.00379,0.00000,0.00592,0.04894,-0.01900,0.00000,0.22399,0.07973,0.96063,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11508,-0.02772,0.00000
0.82383,0.00417,0.00000,0.00662,0.04894,-0.02037,0.00000,0.22125,0.11065,0.97801,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11916,-0.02863,0.00000
0.83342,0.00332,0.00000,0.00645,0.04894,-0.01961,0.00000,0.24467,0.09498,0.99271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11781,-0.02832,0.00000
0.84320,0.00296,0.00000,0.00561,0.04894,-0.02327,0.00000,0.26145,0.08204,0.99479,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11754,-0.02838,0.00000
0.85433,0.00387,0.00000,0.00585,0.04894,-0.02282,0.00000,0.24241,0.10449,1.00217,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11813,-0.02849,0.00000
0.86489,0.00426,0.00000,0.00526,0.04894,-0.02205,0.00000,0.23711,0.08668,0.99619,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11508,-0.02781,0.00000
0.87463,0.00382,0.00000,0.00522,0.04894,-0.02511,0.00000,0.21997,0.09461,0.97057,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11755,-0.02843,0.00000
0.88448,0.00349,0.00000,0.00317,0.04894,-0.02709,0.00000,0.23601,0.05453,0.96105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11091,-0.02708,0.00000
0.89700,0.00583,0.00000,0.00195,0.04894,-0.02938,0.00000,0.21234,0.06850,0.93318,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10794,-0.02651,0.00000
0.90577,0.00441,0.00000,0.00386,0.04894,-0.02663,0.00000,0.19935,0.12603,0.93977,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11332,-0.02758,0.00000
0.91537,0.00382,0.00000,0.00458,0.04894,-0.02908,0.00000,0.22210,0.10895,0.96612,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11841,-0.02874,0.00000
0.92693,0.00520,0.00000,0.00497,0.04894,-0.02862,0.00000,0.21057,0.10529,0.98179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11961,-0.02898,0.00000
0.93541,0.00350,0.00000,0.00450,0.04894,-0.03320,0.00000,0.23857,0.08869,0.99149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12169,-0.02956,0.00000
0.94640,0.00431,1.15786,0.00402,0.04894,-0.02862,0.00000,0.22485,0.08882,1.00077,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11570,-0.02815,0.00000
0.95635,0.00408,1.15786,0.00333,0.04894,-0.02786,0.00000,0.21984,0.08333,0.99534,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11226,-0.02739,0.00000
0.96664,0.00419,1.15786,0.00473,0.04894,-0.02755,0.00000,0.19929,0.12255,0.97685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11767,-0.02853,0.00000
0.97646,0.00383,1.15786,0.00498,0.04894,-0.02511,0.00000,0.21295,0.10169,0.98838,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11656,-0.02822,0.00000
0.98633,0.00352,1.15786,0.00406,0.04894,-0.02327,0.00000,0.21533,0.07753,0.98448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11124,-0.02703,0.00000
0.99677,0.00376,1.15786,0.00127,0.04894,-0.02495,0.00000,0.22570,0.03892,0.96886,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10132,-0.02497,0.00000
1.00746,0.00428,1.15786,-0.00045,0.04894,-0.02297,0.00000,0.23320,0.05600,0.94873,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09255,-0.02303,0.00000
1.01717,0.00380,1.15786,-0.00342,0.04894,-0.02068,0.00000,0.24461,0.02928,0.95477,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07842,-0.01995,0.00000
1.02779,0.00424,1.15786,-0.00432,0.04896,-0.02511,0.00000,0.22777,0.06795,0.95044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07864,-0.02013,0.00000
1.03732,0.00343,1.15786,-0.00612,0.04905,-0.02495,0.00000,0.23479,0.04996,0.97081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07129,-0.01856,0.00000
1.04787,0.00380,1.15786,-0.00805,0.04927,-0.02480,0.00000,0.21387,0.04648,0.98356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06364,-0.01694,0.00000
1.05870,0.00445,1.15786,-0.00949,0.04956,-0.02770,0.00000,0.21673,0.05545,0.98899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06074,-0.01642,0.00000
1.06832,0.00387,1.15786,-0.01025,0.04981,-0.02648,0.00000,0.21289,0.06637,0.98460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05693,-0.01559,0.00000
1.07892,0.00429,1.15786,-0.01174,0.05010,-0.02602,0.00000,0.22283,0.05240,1.00308,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05087,-0.01430,0.00000
1.08868,0.00386,1.15786,-0.01019,0.05038,-0.02923,0.00000,0.20136,0.11456,1.01272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06043,-0.01645,0.00000
1.09928,0.00429,1.15786,-0.00868,0.05072,-0.03015,0.00000,0.21411,0.11688,1.02224,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06792,-0.01809,0.00000
1.10948,0.00431,1.15786,-0.00734,0.05126,-0.03167,0.00000,0.22131,0.11450,1.00729,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07554,-0.01979,0.00000
1.11956,0.00420,1.15786,-0.00937,0.05182,-0.02511,0.00000,0.22106,0.04325,0.98789,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06240,-0.01682,0.00000
1.12939,0.00384,1.15786,-0.01085,0.05244,-0.01991,0.00000,0.20002,0.04935,0.95648,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05276,-0.01464,0.00000
1.14001,0.00427,1.15786,-0.01133,0.05315,-0.01900,0.00000,0.18953,0.06765,0.95642,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05110,-0.01429,0.00000
1.14971,0.00379,1.15786,-0.01202,0.05392,-0.02129,0.00000,0.21197,0.06252,0.94257,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05145,-0.01448,0.00000
1.16057,0.00445,1.15786,-0.01208,0.05485,-0.02205,0.00000,0.20429,0.07576,0.95910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05329,-0.01494,0.00000
1.17059,0.00428,1.15786,-0.01080,0.05584,-0.01793,0.00000,0.17330,0.09998,0.95624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05640,-0.01553,0.00000
1.18035,0.00385,1.15786,-0.01177,0.05686,-0.01579,0.00000,0.18282,0.05832,0.97569,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05214,-0.01462,0.00000
1.19091,0.00423,1.15786,-0.01287,0.05794,-0.01518,0.00000,0.18032,0.05514,0.98539,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04874,-0.01393,0.00000
1.20068,0.00382,1.15786,-0.01188,0.05895,-0.01946,0.00000,0.18202,0.09668,0.98375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05808,-0.01610,0.00000
1.21177,0.00472,1.15786,-0.01185,0.06026,-0.02740,0.00000,0.20417,0.07973,0.96917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06707,-0.01833,0.00000
1.22104,0.00380,1.64674,-0.00923,0.06145,-0.02236,0.00000,0.20978,0.12859,0.95892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07518,-0.01997,0.00000
1.23168,0.00426,1.64674,-0.01096,0.06283,-0.02053,0.00000,0.24589,0.04691,0.98704,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06863,-0.01859,0.00000
